longitude,latitude,height_sea_level_m,gravity_mgal
27.07880,-23.38330,872.4,978563.00
27.09557,-23.92551,889.7,978565.50
27.09599,-23.70348,862.0,978579.95
27.09793,-23.77908,886.0,978571.08
27.10080,-23.28200,903.8,978543.00
27.10170,-23.63687,838.2,978583.99
27.10742,-23.86842,885.4,978570.54
27.11252,-23.80305,898.0,978566.48
27.11276,-23.59140,838.2,978579.96
27.11398,-23.73645,884.0,978575.37
27.11401,-23.95404,887.0,978565.70
27.11780,-23.19501,936.3,978530.10
27.13158,-23.83110,908.2,978566.99
27.13556,-23.69710,872.0,978579.54
27.14180,-23.41270,861.9,978571.30
27.14201,-23.96809,876.3,978570.24
27.14209,-23.84076,920.4,978567.39
27.14354,-23.91530,896.9,978568.33
27.14375,-23.88055,904.6,978574.91
27.15068,-23.60191,836.7,978581.67
27.15170,-23.79530,915.0,978566.75
27.15248,-23.85030,919.3,978573.17
27.16029,-23.65109,863.0,978581.49
27.16943,-23.55591,830.6,978581.33
27.17664,-23.90059,930.4,978565.32
27.17879,-23.75883,916.0,978570.67
27.19058,-23.81483,944.6,978562.21
27.19344,-23.84019,944.9,978562.39
27.19446,-23.79140,929.6,978565.78
27.20518,-23.94991,909.3,978564.39
27.20580,-23.28281,887.5,978547.90
27.20580,-23.23520,868.5,978555.20
27.21181,-23.98833,884.0,978571.14
27.21336,-23.75819,935.7,978566.58
27.21516,-23.71072,914.0,978573.29
27.21989,-23.55614,833.0,978581.75
27.22156,-23.68288,885.0,978579.28
27.22244,-23.59744,845.8,978584.71
27.22710,-23.61662,855.0,978585.45
27.24068,-23.91141,934.1,978561.14
27.24374,-23.73241,935.7,978572.06
27.25720,-23.12350,935.8,978537.00
27.26521,-23.81448,954.0,978564.73
27.26881,-23.85049,954.0,978561.07
27.26987,-23.58919,858.0,978581.71
27.27203,-23.92500,939.1,978560.24
27.27318,-23.69939,911.3,978580.66
27.27600,-23.15669,938.7,978537.90
27.28110,-23.50555,835.1,978578.18
27.28403,-23.54745,847.0,978577.21
27.28571,-23.24500,893.5,978546.40
27.28764,-23.74188,912.5,978588.93
27.28979,-23.19971,913.0,978540.40
27.29932,-23.66792,896.1,978584.35
27.30103,-23.99223,944.0,978562.79
27.30617,-23.62398,880.9,978581.12
27.30994,-23.78084,958.6,978577.57
27.31294,-23.95573,977.0,978553.64
27.31895,-23.85852,975.0,978559.11
27.32248,-23.46051,821.4,978580.10
27.32727,-23.90440,968.4,978557.29
27.32980,-23.51086,845.0,978577.21
27.33360,-23.75421,939.0,978582.30
27.33388,-23.70406,920.0,978580.63
27.33430,-23.58165,865.6,978576.99
27.33557,-23.80124,969.3,978573.58
27.34320,-23.09570,903.2,978546.20
27.34480,-23.54301,855.0,978575.89
27.35178,-23.40263,818.0,978578.44
27.35872,-23.84299,993.6,978562.15
27.36600,-23.45496,825.0,978580.30
27.37428,-23.62675,884.0,978574.50
27.37489,-23.66763,901.0,978575.10
27.37706,-23.92854,991.0,978556.71
27.37833,-23.47406,838.0,978578.75
27.38103,-23.77232,953.0,978575.93
27.38268,-23.99582,964.0,978560.96
27.38470,-23.17320,880.0,978552.70
27.38673,-23.96890,975.0,978559.87
27.39085,-23.56293,871.7,978568.61
27.39156,-23.87007,994.5,978562.07
27.39442,-23.43173,824.0,978584.49
27.39999,-23.02420,906.0,978542.70
27.40250,-23.10201,885.2,978553.00
27.40488,-23.69994,919.0,978573.43
27.40970,-23.14999,948.3,978530.30
27.40970,-23.17880,863.1,978556.70
27.41409,-23.83762,957.8,978575.54
27.41631,-23.65263,899.0,978572.72
27.42549,-23.50420,847.0,978577.08
27.42577,-23.89172,1039.0,978556.87
27.42725,-23.80493,941.5,978579.14
27.43007,-23.73398,950.0,978571.41
27.43539,-23.42067,812.0,978582.94
27.43645,-23.54361,905.2,978564.91
27.43750,-23.37930,814.6,978577.90
27.44514,-23.96584,1039.0,978556.61
27.44618,-23.87634,1030.0,978563.72
27.44853,-23.76918,940.0,978575.21
27.45247,-23.62061,902.0,978568.88
27.46379,-23.71129,924.0,978569.53
27.46606,-23.58696,931.0,978559.59
27.46730,-23.01781,894.5,978544.80
27.47530,-23.67398,906.0,978571.54
27.47868,-23.98839,984.0,978568.80
27.48567,-23.90663,1076.0,978561.02
27.48845,-23.51633,907.0,978565.28
27.49028,-23.93852,1052.0,978564.42
27.49605,-23.56046,947.0,978555.89
27.50000,-23.18971,843.8,978566.55
27.50006,-23.80637,930.0,978579.66
27.50154,-23.45616,834.8,978576.87
27.50970,-23.64546,911.3,978567.65
27.51047,-23.60635,920.5,978562.82
27.51051,-23.76938,901.5,978581.79
27.51195,-23.83989,947.0,978579.67
27.51254,-23.70700,918.0,978574.16
27.51285,-23.96999,1040.0,978563.22
27.51849,-23.40723,808.4,978580.95
27.52150,-23.27580,827.3,978578.80
27.52679,-23.09399,858.5,978558.30
27.52930,-23.24500,838.2,978569.80
27.53169,-23.02620,894.5,978544.60
27.53375,-23.50565,907.4,978569.59
27.53981,-23.57164,914.4,978563.87
27.54012,-23.74251,889.6,978582.28
27.54742,-23.91794,1160.0,978540.93
27.54942,-23.66998,896.1,978571.05
27.55190,-23.86308,943.0,978579.50
27.55336,-23.44173,866.0,978570.12
27.55711,-23.35793,806.7,978576.26
27.56044,-23.65105,900.7,978568.92
27.56049,-23.70848,899.0,978576.72
27.56129,-23.28101,810.0,978576.60
27.56209,-23.53203,885.4,978571.61
27.56334,-23.78716,918.0,978578.59
27.56506,-23.41525,832.0,978575.08
27.57072,-23.61662,877.8,978573.54
27.57338,-23.31029,801.6,978577.45
27.57533,-23.94513,1080.0,978557.54
27.59470,-23.81488,906.0,978580.27
27.59850,-23.21271,795.4,978576.90
27.60027,-23.60136,866.0,978576.16
27.60370,-23.05431,899.4,978550.70
27.60435,-23.36488,805.3,978576.85
27.60646,-23.39236,829.0,978576.98
27.60770,-23.48424,841.2,978578.59
27.61031,-23.98943,1049.0,978563.31
27.61198,-23.32161,815.1,978573.21
27.61314,-23.44038,856.0,978572.14
27.61337,-23.26768,804.7,978579.32
27.61600,-23.68849,864.0,978581.16
27.61777,-23.73970,883.2,978581.45
27.62518,-23.58746,854.0,978578.19
27.62534,-23.89362,1001.0,978565.80
27.62912,-23.54768,850.0,978578.76
27.63206,-23.92471,975.0,978574.50
27.63385,-23.77657,888.0,978582.33
27.64397,-23.50261,822.0,978583.69
27.64539,-23.95757,1009.0,978569.72
27.64584,-23.62999,850.0,978584.58
27.65256,-23.86481,884.0,978583.00
27.65276,-23.41988,835.0,978576.29
27.65285,-23.35599,815.9,978577.32
27.65347,-23.45340,829.0,978581.87
27.66295,-23.22726,800.0,978576.89
27.66431,-23.19980,797.7,978578.30
27.67744,-23.65762,843.0,978586.20
27.67798,-23.82816,854.0,978590.79
27.68083,-23.69283,853.4,978587.27
27.68332,-23.98860,1047.0,978563.36
27.68501,-23.59085,843.0,978581.40
27.68994,-23.78549,860.0,978588.36
27.69041,-23.45427,804.7,978590.48
27.69350,-23.36662,795.6,978587.54
27.69637,-23.32516,806.5,978577.98
27.70270,-23.40991,804.7,978587.53
27.70367,-23.62155,837.0,978587.40
27.70462,-23.73677,844.0,978588.43
27.70531,-23.13000,823.0,978572.60
27.70602,-23.23172,795.0,978578.10
27.70763,-23.48819,807.7,978590.93
27.71352,-23.55614,807.7,978590.90
27.71371,-23.26601,786.1,978581.44
27.71715,-23.51994,804.0,978592.08
27.71870,-23.57487,826.0,978589.38
27.72681,-23.19670,799.0,978577.60
27.73177,-23.58850,823.0,978590.74
27.73553,-23.30164,791.4,978580.66
27.73827,-23.60001,819.9,978591.32
27.73956,-23.69383,820.0,978593.92
27.74648,-23.66061,819.9,978591.79
27.74763,-23.40704,823.0,978582.64
27.74817,-23.35410,817.0,978578.86
27.74991,-23.23135,788.0,978578.07
27.75201,-23.90714,841.0,978597.59
27.75246,-23.63010,826.0,978588.22
27.76414,-23.77354,833.1,978594.19
27.76770,-23.52414,860.0,978580.08
27.76782,-23.81548,833.5,978596.35
27.78105,-23.44653,885.0,978576.60
27.78714,-23.59396,869.0,978581.80
27.79179,-23.17970,787.0,978578.16
27.79250,-23.12869,792.3,978579.20
27.79295,-23.36595,833.6,978576.31
27.79556,-23.83961,838.5,978596.16
27.79596,-23.56487,829.8,978585.45
27.79617,-23.31790,841.2,978572.68
27.80103,-23.27875,829.0,978572.76
27.80122,-23.64014,826.4,978589.94
27.80182,-23.86926,835.1,978598.27
27.80305,-23.90196,1015.0,978563.89
27.81094,-23.53914,871.7,978574.65
27.81577,-23.13419,781.0,978581.84
27.81622,-23.67497,834.2,978590.40
27.83334,-23.40434,868.7,978569.94
27.84248,-23.94942,1003.0,978567.18
27.84581,-23.45525,893.1,978583.44
27.84604,-23.55038,853.4,978579.22
27.84904,-23.50301,867.1,978581.71
27.84932,-23.31364,845.0,978572.14
27.85069,-23.51161,865.6,978577.68
27.85422,-23.25694,824.0,978574.41
27.85519,-23.21107,810.0,978575.40
27.85594,-23.61888,854.8,978586.52
27.86156,-23.35310,853.0,978573.00
27.86168,-23.72131,845.1,978590.70
27.86778,-23.59341,877.8,978582.44
27.86911,-23.13426,796.0,978580.00
27.87088,-23.76810,896.0,978584.48
27.87296,-23.40176,878.0,978566.06
27.87762,-23.19086,793.0,978579.61
27.87811,-23.91475,1128.0,978542.59
27.88351,-23.65170,877.8,978584.79
27.88704,-23.47313,890.0,978580.03
27.88814,-23.23146,799.0,978580.13
27.89792,-23.55936,872.0,978575.38
27.90155,-23.67329,899.2,978581.63
27.90446,-23.32272,855.0,978570.14
27.90646,-23.08357,785.0,978579.97
27.91559,-23.25928,811.0,978580.26
27.92163,-23.58963,911.0,978574.30
27.92532,-23.36662,854.0,978569.45
27.92664,-23.50719,879.0,978589.84
27.92714,-23.95901,1294.3,978512.72
27.92999,-23.44942,860.0,978590.25
27.93210,-23.91048,1240.0,978523.37
27.93452,-23.39680,854.0,978575.14
27.93732,-23.62521,940.6,978571.11
27.93762,-23.71478,892.9,978585.03
27.93887,-23.12512,805.0,978579.28
27.94247,-23.54733,907.4,978570.56
27.95151,-23.30884,822.0,978576.70
27.95482,-23.83430,999.9,978569.25
27.95753,-23.57486,927.0,978566.25
27.95894,-23.21977,835.0,978570.93
27.96126,-23.17503,832.0,978575.47
27.96704,-23.48631,877.0,978586.19
27.96895,-23.66925,945.5,978572.68
27.97055,-23.87099,1022.3,978565.76
27.97353,-23.29646,814.0,978577.88
27.97617,-23.53284,907.1,978576.77
27.97867,-23.97684,1288.0,978516.27
27.98163,-23.72075,926.2,978579.29
27.98357,-23.42242,847.0,978592.08
27.98427,-23.91328,1066.1,978557.79
27.98428,-23.63719,960.2,978569.18
27.98463,-23.80405,1062.8,978555.51
27.98878,-23.59306,947.4,978563.22
27.98923,-23.13423,830.0,978578.48
27.98996,-23.76563,1014.1,978564.26
27.99284,-23.18793,847.0,978568.85
27.99519,-23.38885,828.0,978582.19
28.00089,-23.32401,817.9,978577.33
28.00577,-23.26718,838.8,978573.04
28.00760,-23.06564,816.4,978575.12
28.01070,-23.02184,812.0,978568.36
28.01436,-23.37013,820.8,978581.02
28.01703,-23.49673,877.9,978589.93
28.01913,-23.12376,836.3,978577.43
28.02132,-23.20667,867.4,978565.54
28.02872,-23.40192,824.5,978594.90
28.03725,-23.17580,865.2,978571.07
28.03838,-23.45377,844.0,978598.86
28.04031,-23.23540,874.0,978566.27
28.04681,-23.29237,867.7,978566.92
28.05183,-23.32773,847.0,978569.78
28.05434,-23.48129,861.1,978595.75
28.05679,-23.04558,835.3,978569.67
28.07628,-23.11195,853.5,978571.28
28.09436,-23.01628,834.7,978564.22
28.09586,-23.39848,858.0,978594.60
28.09602,-23.23837,891.9,978564.52
28.10077,-23.19930,897.9,978562.17
28.11069,-23.35530,859.6,978577.97
28.11749,-23.29204,904.7,978559.34
28.12196,-23.45583,859.3,978591.93
28.12354,-23.14326,882.8,978567.31
28.12679,-23.06516,868.2,978566.65
28.14484,-23.33154,885.0,978568.62
28.14713,-23.36880,879.2,978584.16
28.15276,-23.01537,849.0,978563.19
28.15521,-23.09459,890.2,978562.44
28.15768,-23.25253,926.6,978556.30
28.16179,-23.17961,922.9,978556.43
28.16440,-23.30499,896.8,978560.58
28.16780,-23.47720,875.8,978587.20
28.17450,-23.42084,914.0,978580.25
28.18550,-23.05438,869.6,978563.07
28.20120,-23.32285,915.5,978563.05
28.21146,-23.16330,940.0,978554.02
28.21449,-23.40385,945.4,978578.20
28.21498,-23.27036,944.7,978550.02
28.21672,-23.22304,967.3,978547.73
28.22116,-23.12933,940.0,978552.69
28.22142,-23.47639,893.8,978577.96
28.23711,-23.07700,905.4,978557.96
28.23795,-23.30486,933.0,978555.27
28.24298,-23.44626,942.9,978574.43
28.24969,-23.03252,920.9,978549.94
28.25214,-23.39063,972.6,978560.84
28.25560,-23.25116,944.2,978550.76
28.26028,-23.18037,963.1,978548.38
28.26550,-23.48859,946.2,978582.51
28.27631,-23.34315,968.1,978560.90
28.27904,-23.41051,1008.6,978559.23
28.28587,-23.44318,983.7,978568.61
28.29106,-23.26210,954.0,978549.85
28.29451,-23.11305,950.8,978547.05
28.29562,-23.21507,951.1,978549.59
28.30347,-23.48689,966.0,978575.05
28.30653,-23.04433,942.2,978547.55
28.30991,-23.38268,1033.2,978551.32
28.31033,-23.26036,958.6,978550.32
28.31660,-23.13832,987.8,978539.58
28.31895,-23.08118,958.7,978543.74
28.32344,-23.29118,975.0,978549.42
28.32492,-23.17377,961.0,978546.23
28.33197,-23.23172,948.1,978551.53
28.34071,-23.34201,1035.1,978548.51
28.34106,-23.42967,1082.3,978547.48
28.35381,-23.04509,951.0,978541.35
28.35599,-23.48866,1049.5,978556.90
28.36351,-23.13103,970.1,978540.69
28.36496,-23.40540,1060.7,978554.74
28.36794,-23.26411,982.2,978547.01
28.37326,-23.09567,969.1,978538.54
28.38983,-23.36342,1051.2,978554.13
28.39224,-23.29364,1028.2,978544.64
28.39764,-23.32896,1011.9,978553.39
28.40009,-23.49268,1006.0,978566.91
28.40582,-23.06544,955.5,978540.06
28.40588,-23.21355,943.4,978552.57
28.40834,-23.09747,963.8,978540.02
28.40956,-23.24901,967.1,978551.72
28.41241,-23.15456,950.2,978550.84
28.41367,-23.41957,987.1,978571.04
28.42104,-23.38367,1015.5,978564.40
28.42381,-23.03999,934.2,978542.97
28.43680,-23.30141,988.7,978559.68
28.44377,-23.46808,1012.0,978565.50
28.45203,-23.15326,943.8,978548.86
28.45776,-23.34103,1010.7,978563.72
28.45805,-23.23978,941.4,978559.13
28.46313,-23.10851,953.9,978540.56
28.46802,-23.43851,975.0,978573.14
28.46806,-23.40114,961.2,978577.09
28.47272,-23.49609,945.4,978579.86
28.48260,-23.00677,898.2,978545.13
28.48318,-23.20905,930.3,978558.30
28.48563,-23.03265,916.0,978541.61
28.48692,-23.30226,981.6,978567.64
28.49921,-23.06760,943.4,978538.35
28.50853,-23.18103,906.7,978560.12
28.51259,-23.13438,936.1,978547.83
28.53587,-23.09052,925.7,978546.06
28.54027,-23.02618,878.8,978549.07
28.55736,-23.21265,916.5,978567.09
28.56036,-23.12418,875.0,978560.35
28.57608,-23.15974,872.4,978565.89
28.59225,-23.11299,846.8,978563.57
28.60201,-23.18814,878.6,978571.07
28.61176,-23.07442,861.1,978555.40
28.61198,-23.03474,835.6,978556.87
28.62051,-23.24338,871.0,978584.86
28.62712,-23.13705,833.7,978571.45
28.63689,-23.21729,868.7,978578.02
28.65669,-23.16711,829.4,978576.36
28.66026,-23.04146,809.5,978562.55
28.66367,-23.00594,792.6,978561.93
28.66394,-23.12273,796.8,978579.43
28.68282,-23.07117,794.8,978572.54
28.69849,-23.18365,809.6,978584.93
28.70441,-23.03690,788.8,978565.65
28.70453,-23.09982,805.9,978574.43
28.70909,-23.13034,827.2,978575.71
28.71594,-23.21465,841.9,978582.37
28.71806,-23.15140,842.8,978576.33
28.74220,-23.24199,870.0,978583.11
28.74605,-23.10278,838.2,978567.83
28.76352,-23.06454,860.1,978560.07
28.76750,-23.03618,837.3,978555.62
28.82509,-23.07533,915.4,978548.83
28.90521,-23.01949,930.0,978537.36
28.00728,-23.63124,939.1,978574.06
28.01053,-23.53996,904.4,978573.01
28.01224,-23.79971,1166.4,978536.67
28.01727,-23.83409,1190.5,978533.45
28.01736,-23.66788,926.0,978578.40
28.04269,-23.94206,1279.2,978520.48
28.04276,-23.71860,959.2,978573.67
28.04755,-23.76987,1027.0,978563.28
28.05074,-23.90033,1155.9,978542.21
28.06168,-23.58479,897.3,978572.94
28.06203,-23.98235,1296.8,978519.52
28.07967,-23.53625,873.6,978597.00
28.08138,-23.67368,911.5,978580.91
28.08479,-23.63254,891.9,978584.52
28.09087,-23.92812,1354.6,978506.85
28.09332,-23.89651,1394.1,978497.78
28.09483,-23.50430,857.8,978597.88
28.10345,-23.71101,912.0,978580.47
28.10878,-23.85091,1203.8,978532.72
28.11020,-23.81186,1131.3,978544.61
28.12566,-23.76015,1069.4,978552.64
28.13007,-23.56291,862.3,978590.69
28.13017,-23.78484,1187.2,978532.28
28.13451,-23.53287,848.3,978604.53
28.13452,-23.97643,1367.3,978507.60
28.13588,-23.66336,907.2,978582.67
28.13968,-23.89992,1166.6,978542.41
28.14200,-23.59428,884.5,978581.66
28.16380,-23.62450,863.3,978588.20
28.16972,-23.85728,1171.2,978542.08
28.17024,-23.71748,933.6,978579.13
28.17128,-23.50465,888.4,978583.93
28.17130,-23.99213,1265.7,978528.98
28.18121,-23.94043,1394.5,978502.19
28.18594,-23.76582,905.5,978586.56
28.19481,-23.57370,917.6,978580.25
28.20850,-23.66954,874.2,978589.77
28.21062,-23.88835,1265.3,978525.74
28.21227,-23.53438,911.3,978581.95
28.21439,-23.61235,923.1,978579.27
28.21510,-23.81332,1167.5,978542.38
28.23151,-23.84111,1070.5,978561.93
28.23659,-23.69818,905.5,978588.32
28.25330,-23.99062,1182.2,978546.09
28.25385,-23.57399,956.9,978575.67
28.25606,-23.73122,897.0,978590.40
28.25906,-23.90060,1048.6,978569.03
28.26234,-23.96004,1175.9,978547.14
28.26715,-23.85353,1032.7,978571.43
28.26758,-23.61865,949.9,978577.69
28.26836,-23.65102,1162.5,978533.17
28.27361,-23.78780,913.7,978587.33
28.27734,-23.53035,954.5,978575.60
28.29282,-23.91492,1184.4,978544.73
28.29454,-23.67419,967.3,978572.66
28.29568,-23.75861,989.8,978571.31
28.30978,-23.59312,1009.9,978564.15
28.31116,-23.97342,1393.7,978506.08
28.31622,-23.81027,1112.0,978551.93
28.32196,-23.91110,1186.9,978544.96
28.32253,-23.95554,1275.3,978529.53
28.32256,-23.88026,1087.7,978560.66
28.32953,-23.54018,1008.0,978563.48
28.33228,-23.72002,1284.0,978513.97
28.33240,-23.84901,1036.5,978569.97
28.33630,-23.75613,1149.5,978543.62
28.33720,-23.99480,1231.9,978537.99
28.34209,-23.62778,1032.8,978559.06
28.35535,-23.66002,1093.7,978548.25
28.36102,-23.81857,1140.0,978549.55
28.37418,-23.79135,1164.9,978543.42
28.37486,-23.94141,1134.4,978553.75
28.37589,-23.90421,1145.7,978553.04
28.38524,-23.56927,1002.7,978564.89
28.38960,-23.75716,1095.9,978555.89
28.39273,-23.53036,1018.9,978561.55
28.39728,-23.62242,999.6,978566.11
28.40581,-23.98328,1159.3,978551.36
28.41171,-23.67796,1010.4,978570.83
28.41780,-23.84734,1258.7,978528.48
28.42108,-23.81287,1187.6,978541.94
28.42538,-23.58908,973.9,978576.44
28.42851,-23.73167,1089.9,978558.30
28.43018,-23.76414,1134.0,978550.88
28.43523,-23.52684,993.6,978572.12
28.43890,-23.93941,1272.1,978526.49
28.45410,-23.88376,1219.9,978536.98
28.45506,-23.56866,988.0,978573.59
28.45708,-23.61957,1026.5,978566.99
28.46474,-23.70302,1050.9,978566.81
28.46500,-23.97612,1331.3,978513.71
28.47311,-23.85233,1335.6,978515.01
28.48276,-23.67647,973.9,978582.74
28.48491,-23.75768,1143.0,978551.62
28.48595,-23.54535,995.7,978573.18
28.49100,-23.80139,1297.9,978522.46
28.50165,-23.35255,949.5,978580.14
28.50287,-23.95523,1326.0,978514.92
28.51279,-23.27061,980.1,978565.40
28.52904,-23.75456,1090.9,978564.50
28.53053,-23.48756,915.2,978588.50
28.53098,-23.41411,897.3,978592.30
28.53111,-23.58887,908.7,978594.59
28.53734,-23.84608,1148.1,978554.00
28.54128,-23.62331,946.0,978589.85
28.54930,-23.67397,1048.6,978572.97
28.55354,-23.79283,1026.7,978578.37
28.56174,-23.53691,945.1,978585.71
28.56203,-23.32976,951.8,978582.18
28.56396,-23.38535,920.7,978589.81
28.56470,-23.43930,892.7,978593.09
28.56572,-23.97809,972.6,978585.53
28.57043,-23.29692,1027.4,978563.08
28.57544,-23.64972,977.7,978588.53
28.57700,-23.25533,919.6,978578.86
28.57945,-23.76672,976.9,978589.26
28.58287,-23.48315,890.4,978595.52
28.58685,-23.93430,957.4,978592.74
28.58743,-23.70779,903.7,978604.66
28.59509,-23.56003,887.8,978600.55
28.59917,-23.87479,974.2,978591.91
28.60970,-23.60635,867.6,978610.32
28.61035,-23.84383,928.0,978601.60
28.61357,-23.81813,932.4,978599.23
28.61555,-23.51083,900.0,978596.56
28.61803,-23.35223,914.0,978590.26
28.62253,-23.97549,980.6,978591.98
28.62523,-23.40720,851.5,978604.81
28.62936,-23.89417,941.3,978598.15
28.63011,-23.76802,932.3,978601.93
28.63628,-23.31709,886.9,978593.89
28.63840,-23.67493,894.1,978609.99
28.64030,-23.46007,858.4,978607.29
28.64394,-23.62679,875.7,978612.45
28.65669,-23.58983,946.8,978598.19
28.65958,-23.29417,874.8,978594.84
28.66048,-23.93153,1054.8,978579.42
28.66313,-23.36356,841.0,978608.52
28.66351,-23.71278,933.4,978604.37
28.66370,-23.25519,846.5,978592.11
28.66875,-23.33205,846.0,978605.98
28.66934,-23.50282,859.3,978610.29
28.67413,-23.80615,964.5,978598.17
28.67610,-23.41524,896.8,978606.29
28.67834,-23.99281,1026.8,978592.08
28.69458,-23.53139,909.0,978604.22
28.69917,-23.39323,905.5,978603.60
28.70001,-23.61505,939.6,978604.79
28.70459,-23.43507,938.1,978603.73
28.70531,-23.84698,982.0,978595.07
28.70654,-23.48528,939.4,978601.71
28.70799,-23.75162,982.6,978597.53
28.71535,-23.68240,968.6,978600.21
28.71860,-23.90500,966.8,978601.75
28.71951,-23.71680,1045.4,978585.93
28.72156,-23.95309,975.0,978604.49
28.72577,-23.32423,927.2,978594.51
28.73521,-23.77992,1049.8,978585.62
28.73650,-23.27502,849.5,978599.47
28.73868,-23.99298,1037.8,978599.17
28.74278,-23.39360,896.6,978611.59
28.74335,-23.81255,1055.1,978579.89
28.74997,-23.43172,972.6,978597.90
28.75339,-23.55899,969.6,978599.24
28.75517,-23.19363,899.1,978569.51
28.75533,-23.65575,970.7,978601.64
28.75729,-23.14700,871.6,978568.68
28.76212,-23.68489,1011.0,978594.66
28.76323,-23.85915,1021.4,978590.94
28.76932,-23.72441,1107.9,978576.87
28.77090,-23.93974,975.4,978605.85
28.77095,-23.21811,943.6,978567.40
28.77272,-23.33069,945.1,978592.23
28.77940,-23.16907,943.2,978560.01
28.78177,-23.36316,969.3,978589.17
28.78178,-23.90192,1017.7,978593.35
28.78986,-23.38734,940.7,978604.18
28.79033,-23.13025,887.8,978565.25
28.79144,-23.30260,968.9,978576.65
28.79579,-23.64586,1031.0,978591.37
28.79895,-23.77686,1109.5,978575.33
28.80061,-23.41876,934.7,978612.42
28.80089,-23.60081,1004.8,978597.72
28.80215,-23.22331,954.6,978566.29
28.80472,-23.94946,1007.4,978590.19
28.80569,-23.82402,1092.1,978575.84
28.81108,-23.18285,972.2,978555.00
28.81172,-23.53236,957.5,978604.22
28.81436,-23.90787,1020.0,978579.06
28.81657,-23.74162,1143.6,978568.76
28.81702,-23.27440,1041.7,978553.37
28.81770,-23.98557,1009.4,978595.16
28.81796,-23.67548,1091.4,978579.29
28.81958,-23.70570,1084.3,978581.37
28.82861,-23.45282,980.0,978601.67
28.83089,-23.48035,965.1,978604.01
28.83093,-23.34834,1012.4,978565.45
28.83717,-23.62573,1024.6,978594.94
28.83791,-23.57404,972.3,978605.80
28.84253,-23.86354,1059.1,978564.50
28.84277,-23.95152,1034.1,978569.46
28.84415,-23.23293,1075.3,978544.06
28.85120,-23.18526,1022.1,978549.72
28.85818,-23.75671,1054.5,978587.48
28.85950,-23.13931,1021.0,978544.00
28.86169,-23.05434,957.0,978540.07
28.86424,-23.81702,1093.2,978553.04
28.87057,-23.92337,1066.7,978548.56
28.87325,-23.37874,1019.2,978555.25
28.87430,-23.96077,1070.4,978553.43
28.87502,-23.27324,1201.7,978519.47
28.87505,-23.58322,986.3,978597.62
28.87807,-23.67987,1026.1,978588.47
28.87877,-23.53087,979.7,978596.28
28.88297,-23.23140,993.9,978561.32
28.88385,-23.70284,1035.1,978580.79
28.88969,-23.16594,997.0,978556.67
28.89156,-23.76543,1072.1,978554.24
28.89217,-23.08902,1040.1,978527.46
28.89301,-23.44101,987.9,978567.17
28.89304,-23.63422,1008.0,978575.03
28.89799,-23.47482,997.7,978568.14
28.89873,-23.98457,1098.1,978548.35
28.89914,-23.84608,1131.9,978525.87
28.90891,-23.86580,1167.6,978515.77
28.91138,-23.35220,1086.1,978539.09
28.91377,-23.67719,1048.8,978549.69
28.92003,-23.49641,1026.7,978550.72
28.92094,-23.06915,1095.0,978511.06
28.92148,-23.70714,1072.3,978544.50
28.92334,-23.14960,995.3,978551.89
28.92474,-23.90930,1142.4,978518.39
28.92516,-23.21713,967.4,978567.95
28.92706,-23.24408,1012.5,978557.46
28.92873,-23.63324,1048.9,978548.58
28.92900,-23.41666,1009.5,978549.91
28.92905,-23.77309,1121.5,978529.57
28.93668,-23.93307,1221.9,978502.65
28.93716,-23.57993,1031.5,978555.72
28.93887,-23.38623,1032.5,978544.45
28.93915,-23.82184,1145.8,978522.33
28.95233,-23.86160,1173.0,978514.38
28.95291,-23.53024,1067.0,978543.49
28.95401,-23.72784,1128.2,978531.92
28.95570,-23.31856,1024.9,978547.38
28.95956,-23.99095,1164.6,978522.68
28.96181,-23.49257,1045.2,978546.23
28.96245,-23.91405,1182.9,978509.72
28.97089,-23.60362,1053.3,978550.30
28.97673,-23.39366,1042.7,978543.82
28.97890,-23.96008,1238.9,978500.78
28.98076,-23.34781,1040.4,978545.83
28.98116,-23.53275,1081.5,978542.61
28.98174,-23.56377,1062.9,978548.72
28.98512,-23.67639,1129.0,978529.89
28.98518,-23.14149,960.0,978565.65
28.98843,-23.24097,965.1,978566.26
28.98930,-23.82317,1204.8,978510.82
28.98933,-23.29935,1006.0,978551.40
28.98979,-23.44489,1027.0,978551.28
28.99234,-23.63074,1082.0,978542.99
28.99367,-23.69849,1133.5,978530.56
28.99486,-23.03503,1041.0,978515.55
29.00114,-23.00819,914.4,978540.53
29.00764,-23.74844,1203.7,978516.93
29.01363,-23.99374,1267.2,978499.31
29.01376,-23.87238,1256.3,978496.66
29.01579,-23.93407,1273.3,978493.31
29.01823,-23.16161,912.5,978580.82
29.02049,-23.10509,998.7,978551.11
29.02193,-23.49094,1049.9,978552.64
29.02312,-23.65411,1107.1,978540.61
29.02393,-23.55064,1094.1,978545.37
29.02621,-23.37599,1043.0,978549.81
29.02831,-23.42010,1062.3,978547.94
29.03085,-23.24193,953.5,978569.01
29.03090,-23.46515,1054.7,978550.04
29.03577,-23.72331,1163.9,978528.79
29.03615,-23.28238,959.1,978567.04
29.03690,-23.92245,1299.0,978488.78
29.03796,-23.07631,959.5,978549.52
29.04070,-23.57870,1100.5,978549.30
29.05003,-23.32199,990.2,978563.14
29.05167,-23.68832,1154.0,978528.23
29.05254,-23.62453,1131.8,978539.14
